"시도별","시점","15세이상인구[천명]","경제활동인구[천명]","취업자[천명]","실업자[천명]","비경제활동인구[천명]","경제활동참가율[%]","실업률[%]","고용률[%]","15-64세 고용률[%]",
"부산광역시","2020.08 월","2946.6","1708.6","1645.1","63.5","1238","58","3.7","55.8","63",
"부산광역시","2020.09 월","2945.5","1706.3","1644.6","61.6","1239.3","57.9","3.6","55.8","63",
"부산광역시","2020.10 월","2944.9","1710.2","1650.8","59.4","1234.7","58.1","3.5","56.1","63.2",
"부산광역시","2020.11 월","2944.8","1716.4","1661.5","54.8","1228.4","58.3","3.2","56.4","63.5",
"부산광역시","2020.12 월","2944.7","1702.8","1635.3","67.6","1241.9","57.8","4","55.5","62.9",
"부산광역시","2021.01 월","2947.5","1693.3","1595.5","97.8","1254.2","57.4","5.8","54.1","62.2",
"부산광역시","2021.02 월","2948.3","1686.6","1616.2","70.4","1261.6","57.2","4.2","54.8","62.4",
"부산광역시","2021.03 월","2949.1","1705.2","1642.4","62.8","1243.9","57.8","3.7","55.7","63",
"부산광역시","2021.04 월","2949.9","1721.3","1657.5","63.8","1228.7","58.4","3.7","56.2","63.8",
"부산광역시","2021.05 월","2950.8","1732","1672.4","59.6","1218.8","58.7","3.4","56.7","64.3",
"부산광역시","2021.06 월","2951.6","1737.6","1680.4","57.2","1214","58.9","3.3","56.9","64.6",
"부산광역시","2021.07 월","2950.8","1739.7","1685.4","54.3","1211.1","59","3.1","57.1","64.8",
"부산광역시","2021.08 월","2949.5","1730.6","1691.4","39.2","1219","58.7","2.3","57.3","65",
"부산광역시","2021.09 월","2948.6","1711.8","1668.7","43.2","1236.8","58.1","2.5","56.6","64.2",
"부산광역시","2021.10 월","2948","1708.4","1664.3","44.1","1239.5","58","2.6","56.5","63.9",
"부산광역시","2021.11 월","2947.9","1710.9","1669","41.9","1237","58","2.4","56.6","64.2",
"부산광역시","2021.12 월","2947.3","1703","1643.9","59.1","1244.3","57.8","3.5","55.8","63.9",
"부산광역시","2022.01 월","2949","1698.2","1623.5","74.7","1250.8","57.6","4.4","55.1","64",
"부산광역시","2022.02 월","2947","1711.7","1658.8","53","1235.3","58.1","3.1","56.3","64.5",
"부산광역시","2022.03 월","2944.7","1700.2","1655.2","45","1244.5","57.7","2.6","56.2","64",
"부산광역시","2022.04 월","2942.7","1706.7","1663.6","43.2","1236","58","2.5","56.5","64.3",
"부산광역시","2022.05 월","2940.6","1741.8","1691.3","50.5","1198.8","59.2","2.9","57.5","65.7",
"부산광역시","2022.06 월","2938.1","1745.8","1686.9","58.9","1192.3","59.4","3.4","57.4","65.5",
"부산광역시","2022.07 월","2936.8","1746.5","1689.3","57.2","1190.2","59.5","3.3","57.5","65.8",
"부산광역시","2022.08 월","2935.7","1743.5","1702.9","40.6","1192.1","59.4","2.3","58","66.2",
"부산광역시","2022.09 월","2934.6","1742.5","1696.7","45.8","1192.1","59.4","2.6","57.8","66.1",
"대구광역시","1999.06 월","1930","1130","1034","95","800","58.5","8.4","53.6","56.3",
"대구광역시","1999.07 월","1932","1125","1035","91","807","58.2","8.1","53.6","56.5",
"대구광역시","1999.08 월","1934","1125","1043","82","808","58.2","7.3","53.9","56.8",
"대구광역시","1999.09 월","1935","1153","1084","69","782","59.6","6","56","58.9",
"대구광역시","1999.10 월","1937","1160","1097","64","776","59.9","5.5","56.6","59.6",
"대구광역시","1999.11 월","1938","1153","1087","66","785","59.5","5.7","56.1","59",
"대구광역시","1999.12 월","1940","1139","1076","63","801","58.7","5.5","55.5","58.5",
"대구광역시","2000.01 월","1941.8","1128.8","1061.5","67.4","813","58.1","6","54.7","57.8",
"대구광역시","2000.02 월","1943.4","1127.2","1060","67.2","816.2","58","6","54.5","57.8",
"대구광역시","2000.03 월","1944.9","1128.9","1065.2","63.7","816","58","5.6","54.8","57.9",
"대구광역시","2000.04 월","1946.6","1126.1","1073.7","52.4","820.5","57.8","4.7","55.2","58.4",
"대구광역시","2000.05 월","1948.8","1150.3","1103.8","46.5","798.5","59","4","56.6","59.9",
"대구광역시","2000.06 월","1950.8","1149.3","1103.5","45.8","801.4","58.9","4","56.6","59.7",
"대구광역시","2000.07 월","1952.1","1156.2","1103.8","52.4","795.9","59.2","4.5","56.5","59.6",
"대구광역시","2000.08 월","1953.5","1146.7","1092.2","54.5","806.7","58.7","4.8","55.9","59",
"대구광역시","2000.09 월","1954.8","1158.8","1105.3","53.5","796","59.3","4.6","56.5","59.7",
"대구광역시","2000.10 월","1955.9","1170.5","1119","51.5","785.4","59.8","4.4","57.2","60.3",
"대구광역시","2000.11 월","1956.8","1166.9","1113.1","53.8","789.9","59.6","4.6","56.9","60.1",
"대구광역시","2000.12 월","1958.1","1166.3","1106.2","60.1","791.8","59.6","5.2","56.5","59.9",
"대구광역시","2001.01 월","1958.5","1139.8","1075.8","64","818.7","58.2","5.6","54.9","58.5",
"대구광역시","2001.02 월","1959.1","1143.4","1076.8","66.6","815.7","58.4","5.8","55","58.6",
"대구광역시","2001.03 월","1959.8","1159.5","1090.7","68.8","800.4","59.2","5.9","55.7","59.1",
"대구광역시","2001.04 월","1960.4","1165.1","1108.5","56.6","795.3","59.4","4.9","56.5","59.9",
"대구광역시","2001.05 월","1961.3","1174.4","1121.1","53.3","786.9","59.9","4.5","57.2","60.5",
"대구광역시","2001.06 월","1962.4","1182.7","1127.3","55.3","779.7","60.3","4.7","57.4","60.8",
"대구광역시","2001.07 월","1963.4","1186.4","1132.9","53.6","777","60.4","4.5","57.7","61",
"대구광역시","2001.08 월","1964.1","1164.8","1112.7","52.1","799.3","59.3","4.5","56.7","59.9",
"대구광역시","2001.09 월","1964.4","1183.8","1137.1","46.7","780.6","60.3","3.9","57.9","61.1",
"대구광역시","2001.10 월","1964.9","1190.5","1137.5","53","774.4","60.6","4.5","57.9","61.1",
"대구광역시","2001.11 월","1965.6","1207.8","1153.5","54.3","757.7","61.4","4.5","58.7","61.7",
"대구광역시","2001.12 월","1965.9","1203.9","1146.9","57","762","61.2","4.7","58.3","61.7",
"대구광역시","2002.01 월","1966.8","1195.7","1137","58.6","771.1","60.8","4.9","57.8","61.3",
"대구광역시","2002.02 월","1967.4","1200.8","1136.7","64.1","766.6","61","5.3","57.8","61.2",
"대구광역시","2002.03 월","1967.8","1190.4","1133.2","57.2","777.4","60.5","4.8","57.6","61",
"대구광역시","2002.04 월","1968.1","1205.1","1154.8","50.3","763","61.2","4.2","58.7","62.2",
"대구광역시","2002.05 월","1968.4","1210.8","1167","43.8","757.6","61.5","3.6","59.3","62.8",
"대구광역시","2002.06 월","1968.9","1200.1","1156.5","43.6","768.8","61","3.6","58.7","62.1",
"대구광역시","2002.07 월","1969.7","1206.4","1152.8","53.6","763.3","61.2","4.4","58.5","62",
"대구광역시","2002.08 월","1970.5","1194.8","1142","52.8","775.7","60.6","4.4","58","61.5",
"대구광역시","2002.09 월","1971.1","1211.7","1166.8","44.9","759.4","61.5","3.7","59.2","62.7",
"대구광역시","2002.10 월","1972.2","1219.7","1173.9","45.8","752.5","61.8","3.8","59.5","63.1",
"대구광역시","2002.11 월","1972.7","1205.9","1159.2","46.7","766.8","61.1","3.9","58.8","62.4",
"대구광역시","2002.12 월","1973.5","1199.6","1151.7","47.9","773.9","60.8","4","58.4","62.1",
"대구광역시","2003.01 월","1974.6","1178.1","1123.7","54.4","796.5","59.7","4.6","56.9","60",
"대구광역시","2003.02 월","1975.6","1170.5","1118.5","52","805.1","59.2","4.4","56.6","59.6",
"대구광역시","2003.03 월","1976.5","1183.2","1130.2","53.1","793.2","59.9","4.5","57.2","60.3",
"대구광역시","2003.04 월","1977.5","1188.2","1134.9","53.3","789.3","60.1","4.5","57.4","60.7",
"대구광역시","2003.05 월","1978.7","1200.1","1149","51.1","778.6","60.7","4.3","58.1","61.2",
"대구광역시","2003.06 월","1979.3","1206.9","1151.6","55.3","772.4","61","4.6","58.2","61.5",
"대구광역시","2003.07 월","1980.5","1203.2","1148.6","54.6","777.3","60.8","4.5","58","61.3",
"대구광역시","2003.08 월","1981.2","1193.4","1141.2","52.1","787.8","60.2","4.4","57.6","61",
"대구광역시","2003.09 월","1982","1191.5","1141.3","50.3","790.5","60.1","4.2","57.6","60.8",
"대구광역시","2003.10 월","1982.9","1209.7","1160.5","49.2","773.2","61","4.1","58.5","61.8",
"대구광역시","2003.11 월","1983.7","1213.3","1158.3","55","770.4","61.2","4.5","58.4","61.8",
"대구광역시","2003.12 월","1984.6","1214.7","1156.6","58.1","770","61.2","4.8","58.3","61.7",
"대구광역시","2004.01 월","1986","1202.1","1140.4","61.7","783.9","60.5","5.1","57.4","60.8",
"대구광역시","2004.02 월","1986.9","1214.5","1149.5","65","772.4","61.1","5.4","57.9","61.2",
"대구광역시","2004.03 월","1987.7","1215","1153","62","772.7","61.1","5.1","58","61.3",
"대구광역시","2004.04 월","1988.5","1221.4","1167.2","54.1","767.1","61.4","4.4","58.7","62",
"대구광역시","2004.05 월","1989.3","1219.5","1168.5","51","769.8","61.3","4.2","58.7","62.1",
"대구광역시","2004.06 월","1990.4","1225.1","1180.7","44.3","765.3","61.6","3.6","59.3","62.7",
"대구광역시","2004.07 월","1990.9","1242.1","1192.4","49.7","748.8","62.4","4","59.9","63.5",
"대구광역시","2004.08 월","1990.4","1205","1156.4","48.6","785.4","60.5","4","58.1","61.7",
"대구광역시","2004.09 월","1989.9","1222.3","1178.4","44","767.6","61.4","3.6","59.2","62.8",
"대구광역시","2004.10 월","1989.4","1224.6","1179.9","44.7","764.8","61.6","3.7","59.3","62.9",
"대구광역시","2004.11 월","1988.7","1226.4","1180","46.3","762.3","61.7","3.8","59.3","62.9",
"대구광역시","2004.12 월","1987.8","1218.7","1168.8","49.8","769.2","61.3","4.1","58.8","62.3",
"대구광역시","2005.01 월","1987.1","1216.2","1159.3","56.9","770.9","61.2","4.7","58.3","61.8",
"대구광역시","2005.02 월","1986.8","1201.3","1139.9","61.4","785.5","60.5","5.1","57.4","60.8",
"대구광역시","2005.03 월","1986.2","1209.1","1144.7","64.4","777.1","60.9","5.3","57.6","61",
"대구광역시","2005.04 월","1985.6","1216.9","1160.4","56.5","768.7","61.3","4.6","58.4","61.8",
"대구광역시","2005.05 월","1985","1221.6","1167.6","54","763.4","61.5","4.4","58.8","62.2",
"대구광역시","2005.06 월","1984.6","1208.1","1163.3","44.8","776.5","60.9","3.7","58.6","62",
"대구광역시","2005.07 월","1984.3","1227.5","1175.6","51.9","756.8","61.9","4.2","59.2","62.8",
"대구광역시","2005.08 월","1984.2","1201.2","1151.4","49.8","783","60.5","4.1","58","61.6",
"대구광역시","2005.09 월","1984.4","1201.3","1155.5","45.8","783.1","60.5","3.8","58.2","62",
"대구광역시","2005.10 월","1984.4","1206.2","1156.2","50","778.2","60.8","4.1","58.3","61.9",
"대구광역시","2005.11 월","1984.5","1202.1","1159.5","42.5","782.4","60.6","3.5","58.4","62.2",
"대구광역시","2005.12 월","1984.3","1204.7","1162.8","42","779.6","60.7","3.5","58.6","62.7",
"대구광역시","2006.01 월","1982.2","1188.7","1146.6","42.1","793.4","60","3.5","57.8","62",
"대구광역시","2006.02 월","1982.2","1180.4","1133.5","46.9","801.8","59.5","4","57.2","61.3",
"대구광역시","2006.03 월","1982.1","1191.2","1143.7","47.5","790.9","60.1","4","57.7","61.7",
"대구광역시","2006.04 월","1982.4","1201.3","1152.4","48.9","781","60.6","4.1","58.1","62",
"대구광역시","2006.05 월","1982.8","1203.2","1158.9","44.2","779.6","60.7","3.7","58.4","62.2",
"대구광역시","2006.06 월","1983.2","1195.2","1153.1","42.2","788","60.3","3.5","58.1","61.9",
"대구광역시","2006.07 월","1984","1193.9","1154.2","39.8","790.1","60.2","3.3","58.2","62",
"대구광역시","2006.08 월","1985.3","1177.8","1132","45.8","807.5","59.3","3.9","57","60.7",
"대구광역시","2006.09 월","1986.1","1192.8","1150.7","42.1","793.3","60.1","3.5","57.9","61.8",
"대구광역시","2006.10 월","1987.2","1199.4","1156.1","43.3","787.8","60.4","3.6","58.2","62",
"대구광역시","2006.11 월","1987.8","1197.7","1152.8","44.8","790.2","60.3","3.7","58","61.9",
"대구광역시","2006.12 월","1988.6","1191.8","1143","48.8","796.9","59.9","4.1","57.5","61.6",
"대구광역시","2007.01 월","1990","1192.7","1141.5","51.1","797.3","59.9","4.3","57.4","61.7",
"대구광역시","2007.02 월","1990.8","1174.2","1124.6","49.6","816.6","59","4.2","56.5","60.9",
"대구광역시","2007.03 월","1991.7","1181.7","1134.5","47.2","810","59.3","4","57","61.3",
"대구광역시","2007.04 월","1992.6","1196.1","1149.5","46.5","796.5","60","3.9","57.7","62.1",
"대구광역시","2007.05 월","1993.9","1196.9","1154.9","41.9","797","60","3.5","57.9","62.1",
"대구광역시","2007.06 월","1995.3","1198","1157.7","40.3","797.3","60","3.4","58","62.5",
"대구광역시","2007.07 월","1996.3","1207.4","1164.8","42.6","789","60.5","3.5","58.3","63",
"대구광역시","2007.08 월","1997.5","1169.8","1126.9","42.9","827.7","58.6","3.7","56.4","61",
"대구광역시","2007.09 월","1998.7","1178.6","1139.4","39.2","820.1","59","3.3","57","61.7",
"대구광역시","2007.10 월","2000.1","1180.6","1144.9","35.7","819.5","59","3","57.2","61.9",
"대구광역시","2007.11 월","2001.1","1189.6","1151.7","37.9","811.6","59.4","3.2","57.6","62.5",
"대구광역시","2007.12 월","2002.2","1170.2","1138.2","31.9","832.1","58.4","2.7","56.8","61.7",
"대구광역시","2008.01 월","2003.7","1172.4","1131.6","40.7","831.3","58.5","3.5","56.5","61.3",
"대구광역시","2008.02 월","2004.8","1176.8","1139.4","37.3","828","58.7","3.2","56.8","61.6",
"대구광역시","2008.03 월","2005.7","1167.9","1121.8","46.1","837.8","58.2","3.9","55.9","60.7",
"대구광역시","2008.04 월","2006.7","1182.7","1141.6","41.1","824","58.9","3.5","56.9","61.7",
"대구광역시","2008.05 월","2007.7","1183.4","1144.5","38.9","824.3","58.9","3.3","57","62",
"대구광역시","2008.06 월","2008.8","1183.9","1139.9","43.9","824.9","58.9","3.7","56.7","61.8",
"대구광역시","2008.07 월","2010.3","1190.2","1148.4","41.8","820.1","59.2","3.5","57.1","62.2",
"대구광역시","2008.08 월","2011.6","1166.9","1126.3","40.7","844.7","58","3.5","56","61",
"대구광역시","2008.09 월","2012.9","1165.5","1124.7","40.8","847.3","57.9","3.5","55.9","60.7",
"대구광역시","2008.10 월","2014.1","1178.5","1132.5","46","835.5","58.5","3.9","56.2","60.9",
"대구광역시","2008.11 월","2015.6","1188.2","1140.8","47.4","827.4","59","4","56.6","61.3",
"대구광역시","2008.12 월","2017","1179.8","1127.7","52.1","837.2","58.5","4.4","55.9","60.8",
"대구광역시","2009.01 월","2019.5","1169.5","1117","52.5","850.1","57.9","4.5","55.3","59.9",
"대구광역시","2009.02 월","2020.6","1155.4","1095.9","59.5","865.2","57.2","5.1","54.2","59.1",
"대구광역시","2009.03 월","2021.5","1161.3","1105.1","56.2","860.2","57.4","4.8","54.7","59.3",
"대구광역시","2009.04 월","2022.6","1173.7","1129.5","44.2","848.9","58","3.8","55.8","60.6",
"대구광역시","2009.05 월","2024","1185.9","1134.6","51.3","838.1","58.6","4.3","56.1","60.9",
"대구광역시","2009.06 월","2025.3","1207.9","1150","57.9","817.4","59.6","4.8","56.8","61.4",
"대구광역시","2009.07 월","2026.7","1208.8","1158.9","49.9","817.9","59.6","4.1","57.2","62",
"대구광역시","2009.08 월","2027.9","1218.4","1156.5","61.9","809.4","60.1","5.1","57","61.7",
"대구광역시","2009.09 월","2028.7","1215","1167.1","48","813.7","59.9","4","57.5","62.1",
"대구광역시","2009.10 월","2029.6","1230.9","1178.4","52.5","798.7","60.6","4.3","58.1","62.7",
"대구광역시","2009.11 월","2030.6","1204.9","1162.9","42","825.7","59.3","3.5","57.3","62.1",
"대구광역시","2009.12 월","2031.5","1190.2","1143.7","46.6","841.3","58.6","3.9","56.3","61.2",
"대구광역시","2010.01 월","2034.5","1206.5","1132","74.5","827.9","59.3","6.2","55.6","60.9",
"대구광역시","2010.02 월","2035.3","1188.3","1130.5","57.8","847","58.4","4.9","55.5","60.7",
"대구광역시","2010.03 월","2036.1","1211.1","1157.7","53.4","825.1","59.5","4.4","56.9","61.6",
"대구광역시","2010.04 월","2036.9","1217.3","1173.9","43.5","819.6","59.8","3.6","57.6","62.4",
"대구광역시","2010.05 월","2038.2","1223.6","1181.1","42.5","814.6","60","3.5","57.9","62.6",
"대구광역시","2010.06 월","2039.2","1231.1","1185.6","45.5","808.1","60.4","3.7","58.1","62.6",
"대구광역시","2010.07 월","2040.9","1228.8","1177.4","51.4","812.1","60.2","4.2","57.7","62.3",
"대구광역시","2010.08 월","2042.4","1198.1","1160.1","38","844.3","58.7","3.2","56.8","61.5",
"대구광역시","2010.09 월","2043.6","1207.1","1161","46.1","836.6","59.1","3.8","56.8","61.6",
"대구광역시","2010.10 월","2045","1204.7","1163.5","41.2","840.3","58.9","3.4","56.9","61.7",
"대구광역시","2010.11 월","2046.7","1219.7","1174.9","44.8","827","59.6","3.7","57.4","62.4",
"대구광역시","2010.12 월","2048.8","1211.6","1162.4","49.2","837.2","59.1","4.1","56.7","61.7",
"대구광역시","2011.01 월","2051.7","1200.5","1149.1","51.4","851.2","58.5","4.3","56","61",
"대구광역시","2011.02 월","2053","1202.6","1134.6","67.9","850.4","58.6","5.6","55.3","60.1",
"대구광역시","2011.03 월","2054.5","1203.9","1153.2","50.7","850.6","58.6","4.2","56.1","60.7",
"대구광역시","2011.04 월","2055.7","1215.2","1170.3","44.9","840.5","59.1","3.7","56.9","61.5",
"대구광역시","2011.05 월","2057.8","1212.5","1164.5","48","845.3","58.9","4","56.6","61.2",
"대구광역시","2011.06 월","2058.7","1217.8","1172.7","45","840.9","59.2","3.7","57","61.5",
"대구광역시","2011.07 월","2060.1","1222.2","1179.1","43.1","837.9","59.3","3.5","57.2","62.1",
"대구광역시","2011.08 월","2061","1200.6","1159.1","41.6","860.3","58.3","3.5","56.2","60.8",
"대구광역시","2011.09 월","2061.3","1204.9","1166.4","38.5","856.4","58.5","3.2","56.6","61",
"대구광역시","2011.10 월","2062","1230.1","1197.6","32.5","831.8","59.7","2.6","58.1","62.6",
"대구광역시","2011.11 월","2063.2","1236.6","1198.5","38","826.6","59.9","3.1","58.1","62.7",
"대구광역시","2011.12 월","2065.9","1232.9","1192.2","40.7","832.9","59.7","3.3","57.7","62.6",
"대구광역시","2012.01 월","2066","1237.5","1195.9","41.6","828.5","59.9","3.4","57.9","63.1",
"대구광역시","2012.02 월","2066.9","1240.1","1182.4","57.8","826.8","60","4.7","57.2","62.2",
"대구광역시","2012.03 월","2067.7","1237.1","1186.9","50.1","830.7","59.8","4","57.4","62.3",
"대구광역시","2012.04 월","2068.3","1252.6","1206.2","46.4","815.7","60.6","3.7","58.3","62.8",
"대구광역시","2012.05 월","2069.7","1260.5","1224.2","36.4","809.1","60.9","2.9","59.1","63.8",
"대구광역시","2012.06 월","2070","1262.8","1224.7","38.2","807.1","61","3","59.2","63.8",
"대구광역시","2012.07 월","2070.8","1270.1","1230","40.1","800.7","61.3","3.2","59.4","64.3",
"대구광역시","2012.08 월","2071.3","1253.7","1213.7","40","817.6","60.5","3.2","58.6","63.5",
"대구광역시","2012.09 월","2071.6","1246.3","1210.8","35.5","825.3","60.2","2.8","58.4","63.4",
